City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Gunnedah,AU,2021-11-28 22:08:22,-30.9833,150.25,71.22,82,100,5.79
292,Auki,SB,2021-11-28 22:08:23,-8.7676,160.7034,84.07,70,82,3.04
293,Dhandhuka,IN,2021-11-28 22:08:23,22.3667,71.9833,72.63,36,94,7.09
294,Guerrero Negro,MX,2021-11-28 22:03:09,27.9769,-114.0611,77.77,34,0,9.95
295,Labrea,BR,2021-11-28 22:08:24,-7.2586,-64.7981,76.48,96,100,1.88
296,Emba,KZ,2021-11-28 22:08:24,48.8264,58.1442,20.07,85,100,2.84
297,Jalu,LY,2021-11-28 22:08:24,29.0331,21.5482,75.25,21,100,11.9
298,Semnan,IR,2021-11-28 22:08:25,35.5729,53.3971,46.45,55,1,2.44
299,Ambilobe,MG,2021-11-28 22:08:25,-13.2,49.05,74.86,88,57,2.48
300,Lincoln,US,2021-11-28 22:08:02,40.8,-96.667,52.18,43,1,12.66
301,Salinopolis,BR,2021-11-28 22:08:26,-0.6136,-47.3561,81.48,76,60,11.03
302,Komsomolets,KZ,2021-11-28 22:08:26,53.7453,62.0708,20.86,81,100,8.5
303,Sibolga,ID,2021-11-28 22:04:14,1.7427,98.7792,74.19,89,100,2.51
304,Half Moon Bay,US,2021-11-28 21:59:12,37.4636,-122.4286,69.67,46,1,5.75
305,Longjiang,CN,2021-11-28 22:08:28,47.3303,123.1836,11.16,92,36,4.63
306,Oktyabrskiy,RU,2021-11-28 22:08:29,54.4815,53.471,29.17,93,100,11.81
307,Tacoronte,ES,2021-11-28 22:08:29,28.4769,-16.4102,58.14,82,75,8.05
308,Maumere,ID,2021-11-28 22:08:30,-8.6199,122.2111,80.83,77,100,3.42
309,Tailai,CN,2021-11-28 22:08:30,46.3833,123.4,11.3,96,12,3.44
310,Dukat,RU,2021-11-28 22:08:31,62.55,155.55,-13.34,100,100,1.97
311,Seydi,TM,2021-11-28 22:08:31,39.4816,62.9137,45.73,48,0,8.68
312,Luderitz,NA,2021-11-28 22:01:39,-26.6481,15.1594,60.94,84,15,8.81
313,Rio Gallegos,AR,2021-11-28 22:08:31,-51.6226,-69.2181,57.81,36,99,38.99
314,Alice Springs,AU,2021-11-28 22:05:36,-23.7,133.8833,63.95,55,0,0.0
315,Hasaki,JP,2021-11-28 22:08:09,35.7333,140.8333,34.2,47,3,2.28
316,Puerto Del Rosario,ES,2021-11-28 22:08:32,28.5004,-13.8627,65.95,63,20,23.02
317,Barcelos,PT,2021-11-28 21:55:47,41.5388,-8.6151,53.74,92,65,5.53
318,Vila Franca Do Campo,PT,2021-11-28 22:08:33,37.7167,-25.4333,59.41,66,94,5.06
319,Buchanan,LR,2021-11-28 22:08:33,5.8808,-10.0467,76.96,83,23,7.27
320,Dingle,PH,2021-11-28 22:06:57,10.9995,122.6711,75.34,94,52,6.69
321,Kanniyakumari,IN,2021-11-28 22:08:34,8.0833,77.5667,77.92,86,99,15.01
322,Nouadhibou,MR,2021-11-28 22:03:00,20.931,-17.0347,67.96,72,100,23.17
323,Nizwa,OM,2021-11-28 22:03:45,22.9333,57.5333,67.17,46,0,2.82
324,Nizhniy Chir,RU,2021-11-28 22:08:41,48.3597,43.0865,44.51,85,98,9.98
325,Kiama,AU,2021-11-28 22:08:41,-34.6833,150.8667,62.87,65,66,2.64
326,Vagur,FO,2021-11-28 22:08:42,61.4732,-6.8119,38.19,97,100,9.55
327,Mattru,SL,2021-11-28 22:08:43,7.6244,-11.8332,75.2,94,54,2.48
328,Tuatapere,NZ,2021-11-28 22:08:09,-46.1333,167.6833,61.23,41,18,3.13
329,Shaoyang,CN,2021-11-28 22:08:43,27.2315,111.4525,52.41,67,74,2.33
330,Joshimath,IN,2021-11-28 22:05:20,30.5667,79.5667,45.86,23,0,7.58
331,Najran,SA,2021-11-28 22:08:45,17.4924,44.1277,59.95,37,2,0.4
332,Andros Town,BS,2021-11-28 22:08:46,24.7,-77.7667,75.16,72,46,9.4
333,Persianovskiy,RU,2021-11-28 22:08:46,47.5137,40.1075,48.72,100,75,13.42
334,Hami,CN,2021-11-28 22:01:29,42.8,93.45,24.33,56,0,4.29
335,Nabire,ID,2021-11-28 22:04:51,-3.3667,135.4833,78.39,85,98,2.95
336,Mount Isa,AU,2021-11-28 22:08:47,-20.7333,139.5,78.57,27,40,9.22
337,Karabulak,RU,2021-11-28 22:08:48,43.3036,44.8964,37.96,65,93,3.58
338,Mahebourg,MU,2021-11-28 22:01:08,-20.4081,57.7,73.69,83,40,3.44
339,Horasan,TR,2021-11-28 22:08:48,40.0458,42.1728,40.55,89,83,2.73
340,Tongzi,CN,2021-11-28 22:08:48,28.7829,105.0877,53.38,91,100,2.57
341,Esperance,AU,2021-11-28 22:05:21,-33.8667,121.9,64.24,86,96,17.18
342,Port Hardy,CA,2021-11-28 22:00:27,50.6996,-127.4199,48.94,95,100,4.68
343,Zuwarah,LY,2021-11-28 22:08:49,32.9312,12.082,59.5,45,30,25.93
344,Kusa,RU,2021-11-28 22:08:50,55.3383,59.4406,21.79,80,100,3.33
345,Malyn,UA,2021-11-28 22:08:50,50.7723,29.2383,44.51,97,77,7.74
346,Mezen,RU,2021-11-28 22:08:51,65.8522,44.24,9.25,91,100,7.92
347,Casian,PH,2021-11-28 22:08:51,11.035,119.7136,82.81,80,92,18.43
348,Hastings,GB,2021-11-28 22:08:51,50.8552,0.5729,33.73,76,88,13.94
349,Nago,JP,2021-11-28 22:08:52,26.5881,127.9761,70.65,72,100,18.25
350,Moerai,PF,2021-11-28 22:08:52,-22.4333,-151.3333,77.72,82,100,12.71
351,Andenes,NO,2021-11-28 22:05:36,69.3143,16.1194,26.58,93,75,3.44
352,Bachaquero,VE,2021-11-28 22:08:53,9.9694,-71.1494,80.71,80,69,2.44
353,Bud,US,2021-11-28 22:08:53,39.447,-86.1758,39.29,44,28,14.18
354,Katangli,RU,2021-11-28 22:08:54,51.7102,143.2326,21.58,89,100,5.68
355,Sucy-En-Brie,FR,2021-11-28 22:08:54,48.7667,2.5333,35.49,87,20,6.91
356,Kaitangata,NZ,2021-11-28 22:05:32,-46.2817,169.8464,63.05,42,98,6.53
357,Comodoro Rivadavia,AR,2021-11-28 22:08:55,-45.8667,-67.5,71.46,26,0,29.93
358,Khromtau,KZ,2021-11-28 22:08:55,50.2503,58.4347,14.86,91,100,2.17
359,Lasa,IT,2021-11-28 22:05:26,46.6166,10.7002,30.11,94,100,6.73
360,General Roca,AR,2021-11-28 22:02:52,-39.0333,-67.5833,82.96,14,9,11.99
361,Namibe,AO,2021-11-28 22:08:56,-15.1961,12.1522,69.82,74,93,4.65
362,Jizan,SA,2021-11-28 22:08:56,17.3333,42.6667,81.21,64,1,3.8
363,Christchurch,NZ,2021-11-28 22:04:09,-43.5333,172.6333,59.2,82,90,5.75
364,Catuday,PH,2021-11-28 22:08:57,16.2923,119.8062,78.17,76,54,8.3
365,Sao Joao Da Barra,BR,2021-11-28 22:07:47,-21.6403,-41.0511,73.69,89,95,1.05
366,Russell,US,2021-11-28 22:09:04,32.3502,-85.1999,55.11,62,90,3.44
367,Sabang,ID,2021-11-28 22:09:05,5.8933,95.3214,80.49,73,100,3.89
368,Takefu,JP,2021-11-28 22:09:06,35.9039,136.1669,40.62,62,100,5.84
369,Sao Filipe,CV,2021-11-28 22:09:06,14.8961,-24.4956,76.64,71,97,14.63
370,La Romana,DO,2021-11-28 22:08:26,18.4273,-68.9728,82.76,89,40,6.91
371,Biak,ID,2021-11-28 22:09:06,-0.9131,122.8766,76.23,83,100,4.21
372,Concarneau,FR,2021-11-28 22:09:07,47.875,-3.9225,45.37,87,99,7.76
373,Baghdad,IQ,2021-11-28 21:56:10,33.3406,44.4009,55.31,58,0,2.3
374,Tagusao,PH,2021-11-28 22:09:08,9.1924,117.8141,79.52,81,100,5.14
375,Gijon,ES,2021-11-28 22:09:08,43.5357,-5.6615,54.86,91,100,16.06
376,Deputatskiy,RU,2021-11-28 22:09:08,69.3,139.9,-12.53,96,100,5.06
377,Vestmanna,FO,2021-11-28 22:09:01,62.1564,-7.1664,32.92,86,90,1.14
378,Hualmay,PE,2021-11-28 22:09:09,-11.0964,-77.6139,68.99,78,80,10.42
379,Samur,RU,2021-11-28 22:09:09,41.8253,48.486,46.45,83,33,2.93
380,Zonguldak,TR,2021-11-28 22:06:06,41.25,31.8333,50.25,61,93,5.77
381,Lompoc,US,2021-11-28 22:09:10,34.6391,-120.4579,82.54,33,1,10.36
382,Tres Arroyos,AR,2021-11-28 22:09:10,-38.3739,-60.2798,63.27,76,99,9.95
383,Nanakuli,US,2021-11-28 22:09:11,21.3906,-158.1547,84.15,54,20,10.36
384,Sete Lagoas,BR,2021-11-28 22:09:11,-19.4658,-44.2467,77.88,84,36,2.89
385,Walvis Bay,NA,2021-11-28 22:06:54,-22.9575,14.5053,60.4,84,0,9.86
386,Kristianstad,SE,2021-11-28 22:09:12,56.0313,14.1524,35.74,93,90,12.66
387,Chara,RU,2021-11-28 22:09:12,56.9064,118.2631,-11.97,85,100,0.27
388,Esna,EG,2021-11-28 22:09:12,25.2934,32.554,74.89,20,100,5.03
389,Mapiri,BO,2021-11-28 22:09:13,-15.25,-68.1667,75.61,87,100,2.57
390,Eureka,US,2021-11-28 22:05:18,40.8021,-124.1637,54.21,83,62,5.79
391,Jishu,CN,2021-11-28 22:09:13,44.3167,126.8,26.89,94,100,8.75
392,Fortuna,US,2021-11-28 21:58:33,40.5982,-124.1573,53.94,100,90,0.0
393,Vardo,NO,2021-11-28 22:00:12,70.3705,31.1107,17.58,86,75,17.27
394,Camana,PE,2021-11-28 22:09:14,-16.6228,-72.7111,68.7,76,64,6.89
395,Fremont,US,2021-11-28 22:04:29,37.5483,-121.9886,72.39,48,1,4.61
396,Eluru,IN,2021-11-28 22:09:15,16.7,81.1,72.14,94,100,3.74
397,Vostok,RU,2021-11-28 22:02:47,46.4856,135.8833,19.53,91,97,5.59
398,Nicoya,CR,2021-11-28 22:01:26,10.1483,-85.452,80.2,76,55,8.41
399,Timiryazevskoye,RU,2021-11-28 22:09:15,56.49,84.8769,20.35,95,100,7.9
400,Lisala,CD,2021-11-28 22:09:16,2.15,21.5167,73.99,83,100,2.01
401,Olafsvik,IS,2021-11-28 22:05:24,64.8945,-23.7142,39.6,94,98,12.57
402,Phaltan,IN,2021-11-28 22:09:16,17.9833,74.4333,65.16,72,63,4.76
403,Yar-Sale,RU,2021-11-28 22:04:11,66.8333,70.8333,-4.92,94,100,8.61
404,Mwinilunga,ZM,2021-11-28 22:09:17,-11.7358,24.4293,60.49,95,56,1.74
405,Inyonga,TZ,2021-11-28 22:09:17,-6.7167,32.0667,69.31,63,79,4.68
406,Venice,US,2021-11-28 22:09:18,27.0998,-82.4543,69.84,32,1,10.36
407,Santa Rosa,PH,2021-11-28 22:09:18,14.3122,121.1114,77.07,88,100,6.64
408,Leninogorsk,RU,2021-11-28 22:09:18,54.6026,52.4609,28.85,96,100,11.99
409,Lubango,AO,2021-11-28 22:09:19,-14.9172,13.4925,63.57,52,99,1.79
410,Tessalit,ML,2021-11-28 22:09:19,20.1986,1.0114,74.91,27,100,8.59
411,Thinadhoo,MV,2021-11-28 22:09:26,0.5333,72.9333,81.95,72,77,19.39
412,Karpogory,RU,2021-11-28 22:09:26,64.0019,44.4451,8.58,95,100,6.46
413,Hokitika,NZ,2021-11-28 22:09:27,-42.7167,170.9667,65.95,74,98,3.62
414,Alofi,NU,2021-11-28 22:00:21,-19.0595,-169.9187,77.4,60,44,16.28
415,Zhanaozen,KZ,2021-11-28 22:09:27,43.3,52.8,39.51,41,55,9.53
416,Ramkola,IN,2021-11-28 22:09:28,26.9042,83.8411,63.1,66,45,3.53
417,Ketchikan,US,2021-11-28 22:09:27,55.3422,-131.6461,39.67,70,90,0.0
418,Panchgani,IN,2021-11-28 22:05:08,17.9167,73.8167,55.44,71,81,4.92
419,Mancio Lima,BR,2021-11-28 22:09:28,-7.6142,-72.8958,86.7,60,85,1.19
420,Iguape,BR,2021-11-28 22:09:29,-24.7081,-47.5553,74.1,85,100,8.37
421,Port Moresby,PG,2021-11-28 22:09:29,-9.4431,147.1797,80.64,77,82,2.04
422,Tasiilaq,GL,2021-11-28 22:01:19,65.6145,-37.6368,26.76,96,97,3.6
423,Libertyville,US,2021-11-28 22:08:54,42.2831,-87.9531,39.11,33,1,9.22
424,Maseru,LS,2021-11-28 22:09:30,-29.3167,27.4833,55.96,85,5,1.05
425,Ukiah,US,2021-11-28 22:09:30,39.1502,-123.2078,73.29,46,1,0.0
426,Laguna,US,2021-11-28 22:00:18,38.421,-121.4238,75.04,52,1,4.61
427,Atar,MR,2021-11-28 22:00:23,20.5169,-13.0499,64.42,37,4,10.94
428,Kampot,KH,2021-11-28 22:09:31,10.6167,104.1833,76.77,82,100,12.48
429,Leshukonskoye,RU,2021-11-28 22:09:06,64.8989,45.7622,11.95,93,100,6.87
430,Kamarion,GR,2021-11-28 22:09:31,36.8,25.8167,66.56,71,60,26.02
431,Trebukhiv,UA,2021-11-28 22:09:32,50.4843,30.903,45.32,100,90,11.18
432,Salto,UY,2021-11-28 22:09:32,-31.3833,-57.9667,70.27,62,48,13.13
433,Udachnyy,RU,2021-11-28 22:02:52,66.4167,112.4,-20.49,97,97,2.37
434,Muros,ES,2021-11-28 22:08:01,42.7762,-9.0603,52.3,83,79,13.11
435,Chuncheng,CN,2021-11-28 22:09:33,22.1731,111.7886,60.66,72,66,4.36
436,Boa Vista,BR,2021-11-28 22:01:48,2.8197,-60.6733,87.78,48,20,10.36
437,Portland,US,2021-11-28 22:04:46,45.5234,-122.6762,62.53,61,75,10.36
438,Kolondieba,ML,2021-11-28 22:09:34,11.0882,-6.8926,78.33,23,18,3.49
439,Denpasar,ID,2021-11-28 22:09:34,-8.65,115.2167,74.86,94,40,1.14
440,Ibra,OM,2021-11-28 22:09:35,22.6906,58.5334,66.22,46,0,1.81
441,Churapcha,RU,2021-11-28 22:09:35,62.0025,132.4325,-5.01,99,100,4.68
442,Marand,IR,2021-11-28 22:09:35,38.4329,45.7749,39.54,70,11,0.47
443,Hobyo,SO,2021-11-28 22:07:50,5.3505,48.5268,81.5,75,54,16.08
444,Magdagachi,RU,2021-11-28 22:09:36,53.45,125.8,3.94,65,0,5.41
445,Tilichiki,RU,2021-11-28 22:09:36,60.4667,166.1,24.69,88,100,13.22
446,Saint-Georges,GD,2021-11-28 22:09:37,12.0564,-61.7485,81.16,75,38,12.62
447,Comendador,DO,2021-11-28 22:09:37,18.8775,-71.7028,74.66,74,29,3.53
448,Noyabrsk,RU,2021-11-28 22:09:38,63.1994,75.4507,2.93,92,100,8.59
449,Kumla,SE,2021-11-28 22:09:38,59.1277,15.1434,25.2,73,55,6.49
450,The Valley,AI,2021-11-28 22:09:39,18.217,-63.0578,81.05,72,14,12.5
451,Shakhovskaya,RU,2021-11-28 22:09:39,56.0283,35.5097,31.95,99,100,4.14
452,Khandyga,RU,2021-11-28 22:09:39,62.6667,135.6,-16.98,100,100,0.6
453,Murray Bridge,AU,2021-11-28 22:09:41,-35.1167,139.2667,65.95,42,0,1.61
454,Turayf,SA,2021-11-28 22:09:41,31.6725,38.6637,60.87,38,44,7.34
455,Komsomolskiy,UZ,2021-11-28 22:09:42,40.4272,71.7189,35.02,80,49,4.61
456,Evensk,RU,2021-11-28 22:09:42,61.95,159.2333,15.87,95,100,3.83
457,Rostovka,RU,2021-11-28 22:09:43,55.3842,71.8891,13.89,86,100,7.87
458,Beloha,MG,2021-11-28 22:09:43,-25.1667,45.05,64.0,66,3,15.5
459,Plettenberg Bay,ZA,2021-11-28 22:09:22,-34.0527,23.3716,63.66,85,79,7.25
460,Mulchen,CL,2021-11-28 22:09:50,-37.7167,-72.2333,75.06,21,7,10.11
461,Moose Factory,CA,2021-11-28 22:09:50,51.2585,-80.6094,21.18,86,90,0.0
462,Dwarka,IN,2021-11-28 22:09:50,22.2394,68.9678,76.93,53,46,10.07
463,Beringovskiy,RU,2021-11-28 22:06:45,63.05,179.3167,5.67,94,98,4.9
464,Westport,US,2021-11-28 22:05:53,41.1415,-73.3579,40.75,75,90,5.75
465,Hervey Bay,AU,2021-11-28 22:08:36,-25.2986,152.8535,75.31,86,63,13.56
466,Tekeli,KZ,2021-11-28 22:09:51,44.83,78.8239,26.02,48,0,11.63
467,Sabha,LY,2021-11-28 22:09:52,27.0377,14.4283,73.63,20,100,10.89
468,Taoudenni,ML,2021-11-28 22:09:52,22.6783,-3.9836,67.66,22,2,10.0
469,Severo-Kurilsk,RU,2021-11-28 22:08:58,50.6789,156.125,33.53,87,100,18.48
470,Sembakung,ID,2021-11-28 22:09:53,3.8167,117.25,76.93,99,100,2.68
471,Mandiana,GN,2021-11-28 22:09:53,10.6333,-8.6833,79.5,34,0,1.79
472,Aransas Pass,US,2021-11-28 22:09:53,27.9095,-97.15,60.82,85,90,9.22
473,Loandjili,CG,2021-11-28 22:09:54,-4.7561,11.8578,78.1,90,100,4.25
474,Nuuk,GL,2021-11-28 22:09:54,64.1835,-51.7216,41.61,100,90,43.73
475,Sarkand,KZ,2021-11-28 22:09:55,45.41,79.9186,28.63,58,0,7.7
476,Yatou,CN,2021-11-28 22:09:55,37.15,122.3833,50.22,87,99,2.84
477,Koson,UZ,2021-11-28 22:09:55,39.0375,65.585,39.52,56,0,5.21
478,Leningradskiy,RU,2021-11-28 22:09:56,69.3833,178.4167,-20.9,94,90,11.63
479,Yenotayevka,RU,2021-11-28 22:09:56,47.2456,47.0281,40.14,95,58,9.15
480,Bambanglipuro,ID,2021-11-28 22:09:57,-7.95,110.2833,75.02,88,99,2.59
481,La Guaira,VE,2021-11-28 22:09:57,10.599,-66.9346,80.58,78,20,3.44
482,Dongli,CN,2021-11-28 22:09:57,23.5656,116.8194,63.91,75,6,6.22
483,Bintulu,MY,2021-11-28 22:09:58,3.1667,113.0333,75.09,91,97,4.45
484,Lourdes,FR,2021-11-28 22:09:58,43.1,-0.05,33.28,100,90,3.44
485,Marsa Matruh,EG,2021-11-28 22:09:59,31.3525,27.2453,72.88,41,100,12.55
486,Dukhovshchina,RU,2021-11-28 22:09:59,55.1919,32.4111,32.49,99,100,6.58
487,Glen Carbon,US,2021-11-28 22:09:34,38.7484,-89.9832,48.13,31,1,9.22
488,Huarmey,PE,2021-11-28 22:02:55,-10.0681,-78.1522,69.94,78,94,9.8
489,Rawah,IQ,2021-11-28 22:10:00,34.4816,41.9093,60.94,50,20,5.93
490,Kavaratti,IN,2021-11-28 22:10:00,10.5669,72.642,80.55,81,99,17.85
491,Magog,CA,2021-11-28 22:08:36,45.2668,-72.1491,21.9,94,83,1.57
492,Belyy Yar,RU,2021-11-28 22:06:30,53.6039,91.3903,21.09,63,0,4.47
493,Amahai,ID,2021-11-28 22:10:01,-3.3333,128.9167,79.34,84,91,3.85
494,Yeppoon,AU,2021-11-28 22:10:01,-23.1333,150.7333,76.78,79,81,12.39
495,Moramanga,MG,2021-11-28 22:10:02,-18.9333,48.2,62.19,95,100,2.06
496,Brighton,GB,2021-11-28 22:09:51,50.8284,-0.1395,33.75,80,100,12.06
497,Meadow Lake,US,2021-11-28 22:08:00,34.8014,-106.5436,65.17,22,0,4.63
498,Poum,NC,2021-11-28 22:10:03,-20.2333,164.0167,80.38,74,34,3.67
499,Bengkulu,ID,2021-11-28 22:03:00,-3.8004,102.2655,75.97,85,100,5.08
500,Playas,EC,2021-11-28 22:10:03,-2.6333,-80.3833,73.65,79,91,12.53
501,Jabinyanah,TN,2021-11-28 22:10:04,35.035,10.9081,55.54,53,100,13.02
502,Capilla De Guadalupe,MX,2021-11-28 22:10:04,20.8333,-102.5833,70.84,32,100,2.39
503,Tarko-Sale,RU,2021-11-28 22:10:05,64.9225,77.785,-17.18,100,88,4.63
504,Antalaha,MG,2021-11-28 22:10:05,-14.9003,50.2788,73.83,90,77,6.98
505,Miandrivazo,MG,2021-11-28 22:10:06,-19.5167,45.4667,76.26,66,1,2.37
506,Samfya,ZM,2021-11-28 22:01:46,-11.3649,29.5565,70.43,69,34,4.47
507,Zhenlai,CN,2021-11-28 22:10:06,45.8495,123.2973,13.14,95,45,4.5
508,San Luis,AR,2021-11-28 22:10:07,-33.295,-66.3356,72.86,21,0,14.76
509,Big Rapids,US,2021-11-28 22:10:13,43.6981,-85.4837,35.24,86,90,10.36
510,Morgan City,US,2021-11-28 22:10:13,29.6994,-91.2068,64.4,72,1,4.61
511,Oyama,JP,2021-11-28 22:10:14,36.3,139.8,43.32,52,5,1.95
512,Goderich,CA,2021-11-28 22:02:45,43.7501,-81.7165,35.78,86,100,15.59
513,Norrtalje,SE,2021-11-28 22:10:14,59.758,18.705,21.13,68,38,6.13
514,Camacha,PT,2021-11-28 22:10:15,33.0833,-16.3333,60.22,67,40,10.36
515,Yarada,IN,2021-11-28 22:10:15,17.65,83.2667,75.92,69,95,7.72
516,Kuala Terengganu,MY,2021-11-28 22:10:16,5.3302,103.1408,76.23,90,100,6.26
517,Sayanogorsk,RU,2021-11-28 22:10:16,53.0875,91.3997,25.29,65,68,10.33
518,Muroto,JP,2021-11-28 22:10:16,33.2833,134.15,53.78,60,2,3.78
519,Mitu,CO,2021-11-28 22:10:17,1.1983,-70.1733,77.05,89,77,3.87
520,Huilong,CN,2021-11-28 22:10:17,31.8111,121.655,58.89,87,86,6.69
521,Sao Gabriel Da Cachoeira,BR,2021-11-28 22:10:18,-0.1303,-67.0892,76.55,93,96,1.88
522,Vila,PT,2021-11-28 22:01:39,42.0304,-8.1588,43.68,98,100,5.7
523,Dalvik,IS,2021-11-28 22:10:18,65.9702,-18.5286,30.13,98,100,1.95
524,Trairi,BR,2021-11-28 22:10:17,-3.2778,-39.2689,80.94,76,40,11.41
525,Srednekolymsk,RU,2021-11-28 22:06:50,67.45,153.6833,-32.19,98,100,7.27
526,Muscat,OM,2021-11-28 22:10:19,23.6139,58.5922,69.82,50,0,7.78
527,Sovetskiy,RU,2021-11-28 22:04:06,61.3614,63.5842,24.15,95,100,9.08
528,Kadnikov,RU,2021-11-28 22:10:20,59.5022,40.338,24.96,90,98,8.14
529,Tateyama,JP,2021-11-28 22:01:38,34.9833,139.8667,42.82,54,24,2.26
530,Ulkan,RU,2021-11-28 22:10:20,57.243,107.3223,16.79,93,100,7.87
531,Ostrovnoy,RU,2021-11-28 22:10:20,68.0531,39.5131,14.95,84,100,8.81
532,Moron,AR,2021-11-28 22:10:21,-34.6534,-58.6198,64.15,96,100,8.1
533,Codrington,AU,2021-11-28 22:10:21,-38.2667,141.9667,62.04,60,0,6.98
534,Mazatlan,MX,2021-11-28 22:06:03,23.2167,-106.4167,82.36,57,90,2.3
535,Solwezi,ZM,2021-11-28 22:10:22,-12.1688,26.3894,61.5,88,4,3.13
536,Saint-Augustin,CA,2021-11-28 22:02:43,51.226,-58.6502,34.2,85,99,23.0
537,Ghanzi,BW,2021-11-28 22:10:22,-21.5667,21.7833,75.31,53,89,11.45
538,Vanimo,PG,2021-11-28 22:06:50,-2.6741,141.3028,78.8,87,99,5.44
539,Nome,US,2021-11-28 22:06:28,64.5011,-165.4064,-20.13,69,1,3.44
540,Northam,GB,2021-11-28 22:10:23,51.0333,-4.2167,41.13,74,56,16.64
541,Tyumentsevo,RU,2021-11-28 22:10:24,53.3224,81.498,8.55,92,65,6.58
542,Kumluca,TR,2021-11-28 22:10:24,36.3703,30.2869,65.77,72,94,2.68
543,Caravelas,BR,2021-11-28 22:05:27,-17.7125,-39.2481,74.62,94,62,12.01
544,Touros,BR,2021-11-28 22:04:12,-5.1989,-35.4608,83.3,78,49,11.18
545,Khasan,RU,2021-11-28 22:10:25,42.4308,130.6434,36.46,60,70,3.09
546,Naze,JP,2021-11-28 22:10:25,28.3667,129.4833,65.32,68,100,16.04
547,Diego De Almagro,CL,2021-11-28 22:10:25,-26.3667,-70.05,75.76,19,0,11.1
548,Kyra,RU,2021-11-28 22:09:22,49.5776,111.9753,9.23,76,96,1.99
549,Vila Velha,BR,2021-11-28 22:10:26,-20.3297,-40.2925,78.75,89,75,6.91
550,Chapais,CA,2021-11-28 22:10:26,49.7834,-74.8492,9.64,98,99,3.22
551,Upata,VE,2021-11-28 22:07:55,8.0086,-62.3989,72.36,93,68,4.72
552,Masingbi,SL,2021-11-28 22:10:27,8.7833,-11.95,75.69,89,43,1.92
553,Necochea,AR,2021-11-28 22:10:27,-38.5473,-58.7368,61.14,95,100,12.82
554,Barhi,IN,2021-11-28 22:10:28,23.9,80.8,56.52,46,69,3.13
555,Azare,NG,2021-11-28 22:10:28,11.6765,10.1948,73.49,18,69,8.86
556,Lagoa Formosa,BR,2021-11-28 22:10:28,-18.7786,-46.4075,70.16,81,22,2.66
557,Zaraza,VE,2021-11-28 22:10:35,9.3503,-65.3245,77.5,85,100,7.74
558,San Carlos De Bariloche,AR,2021-11-28 22:10:35,-41.1456,-71.3082,59.74,40,30,10.8
559,Beyneu,KZ,2021-11-28 22:10:35,45.3167,55.2,35.58,45,57,8.79
560,Ambunti,PG,2021-11-28 22:10:36,-4.2365,142.8448,76.21,94,99,0.13
561,Saint-Pierre,RE,2021-11-28 22:10:36,-21.3393,55.4781,74.88,83,90,3.44
562,Ballina,AU,2021-11-28 22:10:37,-28.8667,153.5667,71.78,82,99,9.06
563,Cayenne,GF,2021-11-28 22:10:37,4.9333,-52.3333,78.84,94,0,3.44
564,Chicama,PE,2021-11-28 22:10:37,-7.8447,-79.1469,63.14,76,100,8.84
